Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Tariff Plan,Status,Age,Customer Value,FN,FP,Churn
1,0,30,1,1010,36,194,10,2,1,35,920.07,828.063,142.007,0
1,0,29,0,1263,39,31,67,1,1,37,110.05,99.045,61.005,0
8,0,30,0,395,25,11,6,1,2,30,60.8,54.72,60,0
0,0,29,0,520,10,22,2,1,2,37,68.25,61.425,60,0
7,0,28,0,920,32,20,12,1,1,41,132.84,119.556,63.284,0
0,0,28,0,2920,61,9,22,1,1,31,155.24,139.716,65.524,0
0,0,21,0,1390,26,29,13,1,1,43,194.22,174.798,69.422,0
13,0,20,1,6087,141,86,41,2,1,43,667.26,600.534,116.726,0
9,0,18,0,8627,171,74,39,1,1,31,242.97,218.673,74.297,0
5,0,19,3,2547,45,32,18,1,1,33,231.68,208.512,73.168,0
0,0,12,1,4085,40,216,9,1,1,39,1029,926.1,152.9,0
0,0,12,1,1182,19,1,6,1,1,42,52.04,46.836,60,1
9,0,37,0,4775,76,23,15,1,1,39,321.795,289.6155,82.1795,0
1,0,38,0,723,10,8,2,1,2,38,68.985,62.0865,60,0
11,0,36,0,2858,65,360,22,1,1,41,1751.535,1576.3815,225.1535,0
11,0,37,0,4603,71,2,33,1,1,30,268.07,241.263,76.807,0
4,0,37,0,2798,63,3,31,1,1,35,173.855,156.4695,67.3855,0
12,0,37,1,4180,87,33,26,1,1,44,302.68,272.412,80.268,0
5,0,37,0,2765,44,286,16,1,1,32,1256.36,1130.724,175.636,0
14,0,36,2,9520,126,145,41,1,1,42,965.84,869.256,146.584,0
8,0,37,0,14178,174,1,42,1,1,38,578.08,520.272,107.808,0
8,0,37,1,4920,88,3,23,1,1,39,212.32,191.088,71.232,0
7,0,37,0,6323,100,8,10,1,1,33,325.035,292.5315,82.5035,0
10,0,37,0,2643,59,9,15,1,2,33,144.08,129.672,64.408,0
26,1,37,3,15545,230,55,30,1,1,44,851,765.9,135.1,0
5,0,37,1,3500,32,484,6,1,1,32,2077.28,1869.552,257.728,0
10,0,36,0,15890,187,151,28,1,1,32,1402.965,1262.6685,190.2965,0
4,0,36,1,6905,91,187,24,1,1,38,1027.84,925.056,152.784,0
1,0,36,0,-1280,19,1,9,1,2,33,62.955,56.6595,60,0
3,0,37,0,1115,19,14,6,1,2,42,114.03,102.627,61.403,0
0,0,36,0,0,0,1,0,1,2,35,4.5,4.05,60,1
4,0,36,0,7913,132,385,41,1,1,39,2094.525,1885.0725,259.4525,0
8,0,36,1,11870,159,12,45,1,1,35,529.16,476.244,102.916,0
9,0,36,1,7123,80,109,35,1,1,36,814.635,733.1715,131.4635,0
24,0,32,0,1360,52,17,15,1,2,35,140.04,126.036,64.004,1
22,0,35,8,10840,98,2,40,1,1,42,278.45,250.605,77.845,0
14,0,35,1,6223,103,27,22,1,1,32,406.17,365.553,90.617,0
2,0,33,0,3245,27,1,12,1,1,32,134.88,121.392,63.488,0
10,0,34,0,3395,46,10,14,1,2,40,177.64,159.876,67.764,1
10,1,35,0,2673,49,35,29,1,2,37,248.88,223.992,74.888,1
1,0,35,0,538,7,1,1,1,2,30,25.8,23.22,60,1
2,0,35,0,2073,30,1,4,1,1,41,88.12,79.308,60,0
4,0,32,1,7190,102,15,20,1,1,30,219.8,197.82,71.98,0
1,0,35,0,1033,12,10,2,1,2,31,51.125,46.0125,60,1
1,0,35,1,743,9,5,1,1,1,34,18.78,16.902,60,0
26,0,30,3,16480,243,1,78,1,1,42,757.035,681.3315,125.7035,0
7,0,33,3,7370,121,272,31,2,1,42,1561.095,1404.9855,206.1095,0
3,0,35,0,4123,87,3,26,1,1,34,202.95,182.655,70.295,0
4,0,34,0,2070,49,39,18,1,2,41,240.76,216.684,74.076,0
7,0,35,0,3185,58,176,21,1,1,41,937.935,844.1415,143.7935,0
5,0,26,1,1720,41,194,9,2,1,41,952.245,857.0205,145.2245,0
5,0,25,0,1973,44,31,66,1,1,31,127.925,115.1325,62.7925,0
12,0,26,0,1105,30,11,5,1,2,43,100.575,90.5175,60.0575,0
1,0,25,0,1230,15,22,1,1,2,32,86.125,77.5125,60,0
11,0,24,0,1630,37,20,11,1,1,31,165.015,148.5135,66.5015,0
3,0,24,0,3630,66,9,21,1,1,34,183.84,165.456,68.384,0
3,0,17,0,2100,31,29,12,1,1,41,226.395,203.7555,72.6395,0
17,0,16,1,6797,146,86,40,2,1,36,854.865,769.3785,135.4865,0
13,0,14,0,9337,176,74,38,1,1,41,422.825,380.5425,92.2825,0
9,0,15,3,3257,50,32,17,1,1,37,260.28,234.252,76.028,0
3,0,8,1,4795,45,216,8,1,1,42,1057.6,951.84,155.76,0
4,0,8,1,1892,24,1,5,1,1,44,80.64,72.576,60,1
0,0,35,0,3355,54,0,15,1,1,42,153.405,138.0645,65.3405,0
0,0,36,0,0,,0,0,1,2,44,,0,60,0
0,0,34,0,1438,43,327,22,1,1,31,1538.145,1384.3305,203.8145,0
0,0,35,0,3183,49,0,33,1,1,40,177.76,159.984,67.776,0
0,0,35,0,1378,41,0,31,1,1,31,78.045,70.2405,60,0
0,0,35,0,2760,65,0,26,1,1,31,127.125,114.4125,62.7125,0
0,0,35,0,1345,22,253,16,1,1,40,1066.68,960.012,156.668,0
2,0,34,0,8100,104,112,41,1,1,31,776.16,698.544,127.616,0
0,0,35,0,12758,152,0,42,1,1,34,516.4,464.76,101.64,0
0,0,35,0,3500,66,0,23,1,1,38,142.64,128.376,64.264,0
0,0,35,0,4903,78,0,10,1,1,41,224.145,201.7305,72.4145,0
0,0,35,0,1223,37,0,15,1,2,38,50.4,45.36,60,0
14,0,35,1,14125,208,22,30,1,1,43,743.985,669.5865,124.3985,0
0,0,35,0,2080,10,451,6,1,1,44,1887.6,1698.84,238.76,0
0,0,34,0,14470,165,118,28,1,1,35,1189.575,1070.6175,168.9575,0
0,0,34,0,5485,69,154,24,1,1,33,838.16,754.344,133.816,0
0,0,34,0,0,0,0,0,1,2,33,,0,60,0
0,0,35,0,0,0,0,0,1,2,38,null,0,60,0
0,0,34,0,0,0,0,0,1,2,33,null,0,60,1
0,0,34,0,6493,110,352,41,1,1,33,1881.135,1693.0215,238.1135,0
0,0,34,0,10450,137,0,45,1,1,34,423.48,381.132,92.348,0
0,0,34,0,5703,58,76,35,1,1,31,601.245,541.1205,110.1245,0
0,1,30,0,0,0,0,0,1,2,38,,0,60,1
10,0,33,6,9420,76,0,40,1,1,39,237.4,213.66,73.74,0
2,1,33,0,4803,81,0,22,1,1,34,219.78,197.802,71.978,1
0,0,31,0,1825,5,0,12,1,1,38,73.2,65.88,60,0
0,0,32,0,1975,24,0,14,1,2,42,89.955,80.9595,60,1
0,0,33,0,1253,27,2,29,1,2,35,59.2,53.28,60,1
0,1,33,0,0,0,0,0,1,2,37,,0,60,1
0,0,33,0,653,8,0,4,1,1,36,26.44,23.796,60,0
0,0,30,0,5770,80,0,20,1,1,30,146.25,131.625,64.625,0
0,0,33,0,0,0,0,0,1,2,32,,0,60,1
0,0,33,0,,0,0,0,1,1,36,,0,60,0
14,0,28,1,15060,221,0,78,1,1,30,687.645,618.8805,118.7645,0
0,0,31,1,5950,99,239,31,2,1,37,1347.705,1212.9345,184.7705,0
0,0,33,0,2703,65,0,26,1,1,33,124.56,112.104,62.456,0
0,0,32,0,650,27,6,18,1,2,32,51.08,45.972,60,0
0,0,33,0,1765,36,143,21,1,1,38,724.545,652.0905,122.4545,0
0,0,24,0,300,19,161,9,2,1,36,738.855,664.9695,123.8855,0
0,0,23,0,553,22,0,66,1,1,36,14.375,12.9375,60,0
0,0,24,0,0,0,0,0,1,2,42,null,0,60,0
0,0,23,0,0,0,0,0,1,2,43,null,0,60,0
0,0,22,0,210,15,0,11,1,1,43,10.125,9.1125,60,0
0,0,22,0,2210,44,0,21,1,1,41,90.16,81.144,60,0
0,0,15,0,680,9,0,12,1,1,35,31.005,27.9045,60,0
5,0,14,0,5377,124,53,40,2,1,39,594.055,534.6495,109.4055,0
1,0,12,0,7917,154,41,38,1,1,35,304.275,273.8475,80.4275,0
0,0,13,1,1837,28,0,17,1,1,33,74.6,67.14,60,0
0,0,6,0,3375,23,183,8,1,1,43,867.92,781.128,136.792,0
0,0,6,0,472,2,0,5,1,1,33,21.33,19.197,60,1
3,0,36,0,4065,65,0,15,1,1,33,185.85,167.265,68.585,0
0,0,37,0,0,0,0,0,1,2,32,,0,60,0
5,0,35,0,2148,54,352,22,1,1,32,1683.09,1514.781,218.309,0
5,0,36,0,3893,60,0,33,1,1,34,217.415,195.6735,71.7415,0
0,0,36,0,2088,52,0,31,1,1,41,117.7,105.93,61.77,0
6,0,36,0,3470,76,25,26,1,1,43,272.07,244.863,77.207,0
0,0,36,0,2055,33,278,16,1,1,41,1195.52,1075.968,169.552,0
8,0,35,1,8810,115,137,41,1,1,36,905,814.5,140.5,0
2,0,36,0,13468,163,0,42,1,1,39,545.24,490.716,104.524,0
2,0,36,0,4210,77,0,23,1,1,40,171.48,154.332,67.148,0
1,0,36,0,5613,89,0,10,1,1,37,256.59,230.931,75.659,0
4,0,36,0,1933,48,1,15,1,2,34,83.24,74.916,60,0
20,0,36,2,14835,219,47,30,1,1,44,790.16,711.144,129.016,0
0,0,36,0,2790,21,476,6,1,1,44,2016.44,1814.796,251.644,0
4,0,35,0,15180,176,143,28,1,1,30,1334.52,1201.068,183.452,0
0,0,35,0,6195,80,179,24,1,1,32,967,870.3,146.7,0
0,0,35,0,570,8,0,9,1,2,37,26.01,23.409,60,0
0,0,36,0,405,8,6,6,1,2,39,45.585,41.0265,60,0
0,1,35,0,0,0,0,0,1,2,31,null,0,60,1
0,0,35,0,7203,121,377,41,1,1,44,2026.08,1823.472,252.608,0
2,0,35,0,11160,148,4,45,1,1,44,468.32,421.488,96.832,0
3,0,35,0,6413,69,101,35,1,1,37,746.19,671.571,124.619,0
18,0,31,0,650,41,9,15,1,2,40,71.595,64.4355,60,1
16,0,34,7,10130,87,0,40,1,1,41,255.425,229.8825,75.5425,0
8,0,34,0,5513,92,19,22,1,1,32,337.725,303.9525,83.7725,1
0,0,32,0,2535,16,0,12,1,1,43,102.04,91.836,60.204,0
4,0,33,0,2685,35,2,14,1,2,38,131.4,118.26,63.14,1
4,1,34,0,1963,38,27,29,1,2,39,188.04,169.236,68.804,1
0,0,34,0,0,0,0,0,1,2,41,,0,60,1
0,0,34,0,1363,19,0,4,1,1,34,55.28,49.752,60,0
0,0,31,0,6480,91,7,20,1,1,44,181.775,163.5975,68.1775,0
0,1,34,0,323,1,2,2,1,2,33,13.1,11.79,60,1
0,0,34,0,0,0,0,0,1,1,33,,0,60,0
20,0,29,2,15770,232,0,78,1,1,34,720.09,648.081,122.009,0
1,0,32,2,6660,110,264,31,2,1,38,1492.65,1343.385,199.265,0
0,0,34,0,3413,76,0,26,1,1,39,157.005,141.3045,65.7005,0
0,0,33,0,1360,38,31,18,1,2,32,179.92,161.928,67.992,0
1,0,34,0,2475,47,168,21,1,1,36,869.49,782.541,136.949,0
0,0,25,0,1010,30,186,9,2,1,36,883.8,795.42,138.38,0
0,0,24,0,1263,33,23,66,1,1,43,89.9,80.91,60,0
6,0,25,0,395,19,3,5,1,2,30,32.13,28.917,60,0
0,0,24,0,520,4,14,1,1,2,41,48.1,43.29,60,0
5,0,23,0,920,26,12,11,1,1,31,96.57,86.913,60,0
0,0,23,0,2920,55,1,21,1,1,43,123,110.7,62.3,0
0,0,16,0,1390,20,21,12,1,1,38,157.95,142.155,65.795,0
11,0,15,0,6087,135,78,40,2,1,39,771.21,694.089,127.121,0
7,0,13,0,8627,165,66,38,1,1,36,384.8,346.32,88.48,0
3,0,14,2,2547,39,24,17,1,1,41,199.44,179.496,69.944,0
0,0,7,0,4085,34,208,8,1,1,44,996.76,897.084,149.676,0
0,0,7,0,1182,13,0,5,1,1,41,53.775,48.3975,60,1
3,0,36,0,4065,65,0,15,1,1,30,185.85,167.265,68.585,0
0,0,37,0,0,0,0,0,1,2,34,,0,60,0
5,0,35,0,2148,54,352,22,1,1,35,1683.09,1514.781,218.309,0
5,0,36,0,3893,60,0,33,1,1,32,217.415,195.6735,71.7415,0
0,0,36,0,2088,52,0,31,1,1,31,117.7,105.93,61.77,0
6,0,36,0,3470,76,25,26,1,1,43,272.07,244.863,77.207,0
0,0,36,0,2055,33,278,16,1,1,38,1195.52,1075.968,169.552,0
8,0,35,1,8810,115,137,41,1,1,39,905,814.5,140.5,0
2,0,36,0,13468,163,0,42,1,1,41,545.24,490.716,104.524,0
2,0,36,0,4210,77,0,23,1,1,35,171.48,154.332,67.148,0
1,0,36,0,5613,89,0,10,1,1,30,256.59,230.931,75.659,0
4,0,36,0,1933,48,1,15,1,2,30,83.24,74.916,60,0
20,0,36,2,14835,219,47,30,1,1,44,790.16,711.144,129.016,0
0,0,36,0,2790,21,476,6,1,1,31,2016.44,1814.796,251.644,0
4,0,35,0,15180,176,143,28,1,1,40,1334.52,1201.068,183.452,0
0,0,35,0,6195,80,179,24,1,1,35,967,870.3,146.7,0
0,0,35,0,570,8,0,9,1,2,32,26.01,23.409,60,0
0,0,36,0,405,8,6,6,1,2,30,45.585,41.0265,60,0
0,0,35,0,0,0,0,0,1,2,40,,0,60,1
0,0,-35,0,7203,121,377,41,1,1,41,2026.08,1823.472,252.608,0
2,0,-35,0,11160,148,4,45,1,1,38,468.32,421.488,96.832,0
3,0,-35,0,6413,69,101,35,1,1,32,746.19,671.571,124.619,0
18,1,31,0,650,41,9,15,1,2,39,71.595,64.4355,60,1
16,0,34,7,10130,87,0,40,1,1,42,255.425,229.8825,75.5425,0
8,0,34,0,5513,92,19,22,1,1,37,337.725,303.9525,83.7725,1
0,0,32,0,2535,16,0,12,1,1,31,102.04,91.836,60.204,0
4,1,33,0,2685,35,2,14,1,2,41,131.4,118.26,63.14,1
4,0,34,0,1963,38,27,29,1,2,39,188.04,169.236,68.804,1
0,1,34,0,,0,0,0,1,2,32,null,0,60,1
0,0,34,0,1363,19,0,4,1,1,31,55.28,49.752,60,0
0,0,31,0,6480,91,7,20,1,1,33,181.775,163.5975,68.1775,0
0,0,34,0,323,1,2,2,1,2,30,13.1,11.79,60,1
0,0,34,0,0,0,0,0,1,1,42,null,0,60,0
20,0,29,2,15770,232,0,78,1,1,44,720.09,648.081,122.009,0
1,0,32,2,6660,110,264,31,2,1,42,1492.65,1343.385,199.265,0
0,0,34,0,3413,76,0,26,1,1,32,157.005,141.3045,65.7005,0
0,0,33,0,1360,38,31,18,1,2,31,179.92,161.928,67.992,0
1,0,34,0,2475,47,168,21,1,1,43,869.49,782.541,136.949,0
0,0,25,0,1010,-30,186,9,2,1,40,883.8,795.42,138.38,0
0,0,24,0,1263,33,23,66,1,1,42,89.9,80.91,60,0
6,0,25,0,395,19,3,5,1,2,39,32.13,28.917,60,0
0,0,24,0,520,4,14,1,1,2,34,48.1,43.29,60,0
5,0,23,0,920,26,12,11,1,1,34,96.57,86.913,60,0
0,0,23,0,2920,55,1,21,1,1,41,123,110.7,62.3,0
0,0,16,0,1390,20,21,12,1,1,37,157.95,142.155,65.795,0
11,0,15,0,6087,135,78,40,2,1,39,771.21,694.089,127.121,0
7,0,13,0,8627,165,66,38,1,1,38,384.8,346.32,88.48,0
3,0,14,2,2547,39,24,17,1,1,43,199.44,179.496,69.944,0
0,0,7,0,4085,34,208,8,1,1,38,996.76,897.084,149.676,0
0,0,7,0,1182,13,0,5,1,1,39,53.775,48.3975,60,1
13,0,40,1,4675,77,12,19,1,1,33,238.08,214.272,73.808,0
5,0,41,0,623,11,14,6,1,2,35,81.36,73.224,60,0
15,0,39,1,2758,66,366,26,1,1,38,1576.96,1419.264,207.696,0
15,0,40,1,4503,72,8,37,1,1,42,295.625,266.0625,79.5625,0
8,0,40,1,2698,64,9,35,1,1,44,164.79,148.311,66.479,0
16,0,40,2,4080,88,39,30,1,1,33,322.72,290.448,82.272,0
9,0,40,1,2665,45,292,20,1,1,31,1276.4,1148.76,177.64,0
18,0,39,3,9420,127,151,45,1,1,37,985.88,887.292,148.588,0
12,0,40,1,14078,175,7,46,1,1,33,598.12,538.308,109.812,0
12,0,40,2,4820,89,9,27,1,1,36,232.36,209.124,73.236,0
11,0,40,1,6223,101,14,14,1,1,43,308.96,278.064,80.896,0
14,1,40,0,2543,60,15,19,1,2,42,164.12,147.708,66.412,0
30,0,40,4,15445,231,61,34,2,1,35,871.04,783.936,137.104,0
9,0,40,2,3400,33,490,10,1,1,42,2097.32,1887.588,259.732,0
14,0,39,1,15790,188,157,32,1,1,35,1425.51,1282.959,192.551,0
8,0,39,2,6805,92,193,28,1,1,31,1047.88,943.092,154.788,0
5,0,39,0,1180,20,7,13,1,2,39,85.5,76.95,60,0
7,0,40,0,1015,20,20,10,1,2,36,121.4,109.26,62.14,0
5,0,39,0,305,6,7,2,1,2,40,45.495,40.9455,60,1
8,0,39,1,7813,133,391,45,1,1,39,1881.84,1693.656,238.184,0
12,0,39,2,11770,160,18,49,1,1,30,343.25,308.925,84.325,0
13,0,39,2,7023,81,115,39,1,1,35,837.18,753.462,133.718,0
28,0,35,0,1260,53,23,19,1,2,43,144.52,130.068,64.452,1
26,0,38,9,10740,99,8,44,1,1,35,174.585,157.1265,67.4585,0
18,0,38,2,6123,104,33,26,1,1,39,428.715,385.8435,92.8715,0
6,0,36,1,3145,28,7,16,1,1,38,154.92,139.428,65.492,0
14,1,37,0,3295,47,16,18,1,2,42,197.68,177.912,69.768,1
14,1,38,0,2573,50,41,33,1,2,44,168.075,151.2675,66.8075,1
5,0,38,0,438,8,7,4,1,2,44,45.84,41.256,60,1
6,0,38,1,1973,31,7,8,1,1,39,67.6,60.84,60,0
8,0,35,2,7090,103,21,24,1,1,40,139.395,125.4555,63.9395,0
5,0,38,0,933,13,16,6,1,2,31,63.65,57.285,60,1
5,0,38,2,643,10,11,4,1,1,39,26.295,23.6655,60,0
30,0,33,4,16380,244,7,82,2,1,44,779.58,701.622,127.958,0
11,0,36,4,7270,122,278,35,2,1,40,1407.68,1266.912,190.768,0
7,0,38,1,4023,88,9,30,1,1,40,200.44,180.396,70.044,0
8,0,37,0,1970,50,45,22,1,2,41,260.8,234.72,76.08,0
11,0,38,1,3085,59,182,25,1,1,41,960.48,864.432,146.048,0
9,0,29,2,1620,42,200,13,2,1,32,866.48,779.832,136.648,0
9,0,28,1,1873,45,37,70,1,1,35,84.27,75.843,60,0
16,0,29,0,1005,31,17,9,1,2,37,109.44,98.496,60.944,0
5,0,28,0,1130,16,28,5,1,2,44,98.65,88.785,60,0
15,0,27,1,1530,38,26,15,1,1,34,187.56,168.804,68.756,0
7,0,27,1,3530,67,15,25,1,1,41,203.88,183.492,70.388,0
7,0,20,1,2000,32,35,16,1,1,31,221.28,199.152,72.128,0
21,0,19,2,6698,147,92,44,2,1,44,722.025,649.8225,122.2025,0
17,0,17,1,9238,177,80,42,1,1,43,261.225,235.1025,76.1225,0
13,0,18,4,3158,51,38,21,2,1,37,280.36,252.324,78.036,0
7,0,11,2,4695,46,222,12,1,1,43,1077.64,969.876,157.764,0
8,1,11,2,1793,25,7,9,1,1,37,100.72,90.648,60.072,1
16,0,42,2,4735,80,17,21,1,1,42,260.6,234.54,76.06,0
8,0,43,2,683,14,19,8,1,1,39,103.88,93.492,60.388,0
18,0,41,2,2818,69,371,28,1,1,42,1599.48,1439.532,209.948,0
18,0,42,2,4563,75,13,39,1,1,42,326.59,293.931,82.659,0
11,0,42,2,2758,67,14,37,1,1,42,190.125,171.1125,69.0125,0
19,0,42,3,4140,91,44,32,1,1,43,345.24,310.716,84.524,0
12,0,42,2,2725,48,297,22,1,1,41,811.825,730.6425,131.1825,0
21,0,41,4,9480,130,156,47,1,1,44,1008.4,907.56,150.84,0
15,0,42,2,14138,178,12,48,1,1,32,620.64,558.576,112.064,0
15,0,42,3,4880,92,14,29,1,1,30,159.3,143.37,65.93,0
14,0,42,2,6283,104,19,16,1,1,44,331.48,298.332,83.148,0
17,0,42,2,2603,63,20,21,1,1,34,116.65,104.985,61.665,0
33,0,42,5,15505,234,66,36,2,1,43,893.56,804.204,139.356,0
12,0,42,3,3460,36,495,12,1,1,41,1324.9,1192.41,182.49,0
17,0,41,2,15850,191,162,34,1,1,36,1450.845,1305.7605,195.0845,0
11,0,41,3,6865,95,198,30,1,1,38,1070.4,963.36,157.04,0
8,0,41,2,1240,23,12,15,1,1,42,110.835,99.7515,61.0835,0
10,0,42,2,1075,23,25,12,1,1,40,143.92,129.528,64.392,0
8,0,41,2,365,9,12,4,1,1,43,62.96,56.664,60,1
11,0,41,2,7873,136,396,47,1,1,42,1904.36,1713.924,240.436,0
15,0,41,3,11830,163,23,51,1,1,33,357.325,321.5925,85.7325,0
16,0,41,3,7083,84,120,41,1,1,37,862.515,776.2635,136.2515,0
31,1,37,2,1320,56,28,21,1,1,38,167.04,150.336,66.704,1
29,1,40,10,10800,102,13,46,2,1,36,183.03,164.727,68.303,0
21,0,40,3,6183,107,38,28,1,1,43,403.6,363.24,90.36,0
9,0,38,2,3205,31,12,18,1,1,31,177.44,159.696,67.744,0
17,1,39,2,3355,50,21,20,1,1,30,220.2,198.18,72.02,1
17,0,40,2,2633,53,46,35,1,1,40,182.15,163.935,68.215,1
8,0,40,2,498,11,12,6,1,1,43,68.36,61.524,60,1
9,0,40,2,2033,34,12,10,1,1,34,81.675,73.5075,60,0
11,0,37,3,7150,106,26,26,1,1,41,147.84,133.056,64.784,0
8,1,40,2,993,16,21,8,1,1,43,77.725,69.9525,60,1
8,0,40,3,703,13,16,6,1,1,33,34.74,31.266,60,0
33,0,35,5,16440,247,12,84,2,1,37,804.915,724.4235,130.4915,0
14,0,38,5,7330,125,283,37,2,1,35,1430.2,1287.18,193.02,0
10,0,40,2,4083,91,14,32,1,1,44,222.96,200.664,72.296,0
11,0,39,2,2030,53,50,24,1,1,37,177.075,159.3675,67.7075,0
14,0,40,2,3145,62,187,27,1,1,40,985.815,887.2335,148.5815,0
12,0,31,3,1680,45,205,15,2,1,33,889,800.1,138.9,0
12,0,30,2,1933,48,42,72,1,1,31,92.715,83.4435,60,0
19,0,31,2,1065,34,22,11,1,1,42,131.96,118.764,63.196,0
8,0,30,2,1190,19,33,7,1,1,34,112.725,101.4525,61.2725,0
18,0,29,2,1590,41,31,17,1,1,35,212.895,191.6055,71.2895,0
10,0,29,2,3590,70,20,27,1,1,42,226.4,203.76,72.64,0
10,0,22,2,2060,35,40,18,1,1,44,243.8,219.42,74.38,0
24,0,21,3,6758,150,97,46,2,1,38,747.36,672.624,124.736,0
20,0,19,2,9298,180,85,44,1,1,33,269.67,242.703,76.967,0
16,0,20,5,3218,54,43,23,2,1,40,302.88,272.592,80.288,0
10,0,13,3,4755,49,227,14,1,1,34,1100.16,990.144,160.016,0
11,1,13,3,1853,28,12,11,1,1,33,123.24,110.916,62.324,1
10,0,38,1,4615,74,7,17,1,1,33,215.56,194.004,71.556,0
5,0,39,0,563,8,9,4,1,2,30,58.84,52.956,60,0
12,0,37,1,2698,63,361,24,1,1,39,1554.44,1398.996,205.444,0
12,0,38,1,4443,69,7,35,1,1,44,286.66,257.994,78.666,0
5,0,38,1,2638,61,7,33,1,1,40,152.955,137.6595,65.2955,0
13,0,38,1,4020,85,34,28,1,1,40,300.2,270.18,80.02,0
6,0,38,1,2605,42,287,18,1,1,33,1253.88,1128.492,175.388,0
15,0,37,2,9360,124,146,43,1,1,38,963.36,867.024,146.336,0
9,0,38,1,14018,172,7,44,1,1,38,595.6,536.04,109.56,0
9,0,38,1,4760,86,7,25,1,1,38,221.84,199.656,72.184,0
8,0,38,1,6163,98,9,12,1,1,37,286.44,257.796,78.644,0
11,0,38,0,2483,57,10,17,1,2,36,141.6,127.44,64.16,0
27,0,38,3,15385,228,56,32,1,1,35,848.52,763.668,134.852,0
6,0,38,1,3340,30,485,8,1,1,34,2074.8,1867.32,257.48,0
11,0,37,1,15730,185,152,30,1,1,44,1400.175,1260.1575,190.0175,0
5,0,37,1,6745,89,188,26,1,1,30,1025.36,922.824,152.536,0
5,0,37,0,1120,17,7,11,1,2,40,82.665,74.3985,60,0
5,0,38,0,955,17,15,8,1,2,31,98.88,88.992,60,0
5,0,37,0,305,6,7,2,1,2,33,45.495,40.9455,60,1
5,0,37,1,7753,130,386,43,1,1,32,1859.32,1673.388,235.932,0
9,0,37,1,11710,157,13,47,1,1,33,329.175,296.2575,82.9175,0
10,0,37,1,6963,78,110,37,1,1,44,811.845,730.6605,131.1845,0
25,1,33,0,1200,50,18,17,1,2,33,122,109.8,62.2,1
23,0,36,8,10680,96,7,42,1,1,30,172.14,154.926,67.214,0
15,0,36,1,6063,101,28,24,1,1,44,403.38,363.042,90.338,0
5,0,34,1,3085,25,7,14,1,1,44,152.4,137.16,65.24,0
11,0,35,0,3235,44,11,16,1,2,34,175.16,157.644,67.516,1
11,1,36,0,2513,47,36,31,1,2,37,246.4,221.76,74.64,1
5,0,36,0,305,6,7,2,1,2,42,40.44,36.396,60,1
5,0,36,1,1913,28,7,6,1,1,43,66.025,59.4225,60,0
5,0,33,1,7030,100,16,22,1,1,36,130.95,117.855,63.095,0
5,0,36,0,873,10,11,4,1,2,30,49.575,44.6175,60,1
5,0,36,1,305,6,7,2,1,1,43,15.165,13.6485,60,0
27,0,31,3,16320,241,7,80,1,1,40,776.745,699.0705,127.6745,0
8,0,34,3,7210,119,273,33,2,1,32,1558.305,1402.4745,205.8305,0
5,0,36,1,3963,85,7,28,1,1,37,189.92,170.928,68.992,0
5,0,35,0,1910,47,40,20,1,2,39,238.28,214.452,73.828,0
8,0,36,1,3025,56,177,23,1,1,35,935.145,841.6305,143.5145,0
6,0,27,1,1560,39,195,11,2,1,40,949.455,854.5095,144.9455,0
6,0,26,1,1813,42,32,68,1,1,36,126.375,113.7375,62.6375,0
13,0,27,0,945,28,12,7,1,2,32,86.92,78.228,60,0
5,0,26,0,-1070,13,23,3,1,2,34,84.575,76.1175,60,0
12,0,25,1,1470,35,21,13,1,1,38,162.225,146.0025,66.2225,0
5,0,25,1,3470,64,10,23,1,1,41,181.36,163.224,68.136,0
5,0,18,1,1940,29,30,14,1,1,38,223.605,201.2445,72.3605,0
18,0,17,1,6638,144,87,42,2,1,38,696.69,627.021,119.669,0
14,0,15,1,9178,174,75,40,1,1,32,252.78,227.502,75.278,0
10,0,16,3,3098,48,33,19,1,1,37,257.84,232.056,75.784,0
5,0,9,1,4635,43,217,10,1,1,31,1055.12,949.608,155.512,0
5,1,9,1,1733,22,7,7,1,1,33,98.2,88.38,60,1
14,0,44,2,4755,79,22,23,1,1,39,281.36,253.224,78.136,0
6,0,45,0,703,13,24,10,1,2,42,124.64,112.176,62.464,0
16,0,43,2,2838,68,376,30,1,1,42,1620.24,1458.216,212.024,0
16,0,44,2,4583,74,18,41,1,1,44,355.135,319.6215,85.5135,0
9,0,44,2,2778,66,19,39,1,1,33,213.48,192.132,71.348,0
17,0,44,3,4160,90,49,34,1,1,30,366,329.4,86.6,0
10,0,44,2,2745,47,302,24,1,1,38,824.8,742.32,132.48,0
19,0,43,4,9500,129,161,49,1,1,33,1029.16,926.244,152.916,0
13,0,44,2,14158,177,17,50,1,1,30,641.4,577.26,114.14,0
13,0,44,3,4900,91,19,31,1,1,41,275.64,248.076,77.564,0
12,0,44,2,6303,103,24,18,1,1,39,352.24,317.016,85.224,0
15,1,44,0,2623,62,25,23,1,2,35,207.4,186.66,70.74,0
31,0,44,5,15525,233,71,38,1,1,40,914.32,822.888,141.432,0
10,0,44,3,3480,35,500,14,1,1,30,1337.875,1204.0875,183.7875,0
15,0,43,2,15870,190,167,36,1,1,44,1474.2,1326.78,197.42,0
9,0,43,3,6885,94,203,32,1,1,30,1091.16,982.044,159.116,0
