complains,subs_len,charge_amount,seconds_of_use,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,status,age,customer_value,Churn
0,40,1,14078,175.0,7.0,46.0,1,1,33,598.12,0
0,40,2,4820,89.0,9.0,27.0,1,1,36,232.36,0
0,40,1,6223,101.0,14.0,14.0,1,1,43,308.96,0
1,40,0,2543,60.0,15.0,19.0,1,2,42,164.12,0
0,40,4,15445,231.0,61.0,34.0,2,1,35,871.04,0
0,40,2,3400,33.0,490.0,10.0,1,1,42,2097.32,0
0,39,1,15790,188.0,157.0,32.0,1,1,35,1425.51,0
0,39,2,6805,92.0,193.0,28.0,1,1,31,1047.88,0
0,39,0,1180,20.0,7.0,13.0,1,2,39,85.5,0
0,40,0,1015,20.0,20.0,10.0,1,2,36,121.4,0
0,39,0,305,6.0,7.0,2.0,1,2,40,45.495,1
0,39,1,7813,133.0,391.0,45.0,1,1,39,1881.84,0
0,39,2,11770,160.0,18.0,49.0,1,1,30,343.25,0
0,39,2,7023,81.0,115.0,39.0,1,1,35,837.18,0
0,35,0,1260,53.0,23.0,19.0,1,2,43,144.52,1
0,38,9,10740,99.0,8.0,44.0,1,1,35,174.585,0
0,38,2,6123,104.0,33.0,26.0,1,1,39,428.715,0
0,36,1,3145,28.0,7.0,16.0,1,1,38,154.92,0
1,37,0,3295,47.0,16.0,18.0,1,2,42,197.68,1
1,38,0,2573,50.0,41.0,33.0,1,2,44,168.075,1
0,38,0,438,8.0,7.0,4.0,1,2,44,45.84,1
0,38,1,1973,31.0,7.0,8.0,1,1,39,67.6,0
0,35,2,7090,103.0,21.0,24.0,1,1,40,139.395,0
0,38,0,933,13.0,16.0,6.0,1,2,31,63.65,1
0,38,2,643,10.0,11.0,4.0,1,1,39,26.295,0
0,33,4,16380,244.0,7.0,82.0,2,1,44,779.58,0
0,36,4,7270,122.0,278.0,35.0,2,1,40,1407.68,0
0,38,1,4023,88.0,9.0,30.0,1,1,40,200.44,0
0,37,0,1970,50.0,45.0,22.0,1,2,41,260.8,0
0,38,1,3085,59.0,182.0,25.0,1,1,41,960.48,0
0,29,2,1620,42.0,200.0,13.0,2,1,32,866.48,0
0,28,1,1873,45.0,37.0,70.0,1,1,35,84.27,0
0,29,0,1005,31.0,17.0,9.0,1,2,37,109.44,0
0,28,0,1130,16.0,28.0,5.0,1,2,44,98.65,0
0,27,1,1530,38.0,26.0,15.0,1,1,34,187.56,0
0,27,1,3530,67.0,15.0,25.0,1,1,41,203.88,0
0,20,1,2000,32.0,35.0,16.0,1,1,31,221.28,0
0,19,2,6698,147.0,92.0,44.0,2,1,44,722.025,0
0,17,1,9238,177.0,80.0,42.0,1,1,43,261.225,0
0,18,4,3158,51.0,38.0,21.0,2,1,37,280.36,0
0,11,2,4695,46.0,222.0,12.0,1,1,43,1077.64,0
1,11,2,1793,25.0,7.0,9.0,1,1,37,100.72,1
0,42,2,4735,80.0,17.0,21.0,1,1,42,260.6,0
0,43,2,683,14.0,19.0,8.0,1,1,39,103.88,0
0,41,2,2818,69.0,371.0,28.0,1,1,42,1599.48,0
0,42,2,4563,75.0,13.0,39.0,1,1,42,326.59,0
0,42,2,2758,67.0,14.0,37.0,1,1,42,190.125,0
0,42,3,4140,91.0,44.0,32.0,1,1,43,345.24,0
0,42,2,2725,48.0,297.0,22.0,1,1,41,811.825,0
0,41,4,9480,130.0,156.0,47.0,1,1,44,1008.4,0
0,42,2,14138,178.0,12.0,48.0,1,1,32,620.64,0
0,42,3,4880,92.0,14.0,29.0,1,1,30,159.3,0
0,42,2,6283,104.0,19.0,16.0,1,1,44,331.48,0
0,42,2,2603,63.0,20.0,21.0,1,1,34,116.65,0
0,42,5,15505,234.0,66.0,36.0,2,1,43,893.56,0
0,42,3,3460,36.0,495.0,12.0,1,1,41,1324.9,0
0,41,2,15850,191.0,162.0,34.0,1,1,36,1450.845,0
0,41,3,6865,95.0,198.0,30.0,1,1,38,1070.4,0
0,41,2,1240,23.0,12.0,15.0,1,1,42,110.835,0
0,42,2,1075,23.0,25.0,12.0,1,1,40,143.92,0
0,41,2,365,9.0,12.0,4.0,1,1,43,62.96,1
0,41,2,7873,136.0,396.0,47.0,1,1,42,1904.36,0
0,41,3,11830,163.0,23.0,51.0,1,1,33,357.325,0
0,41,3,7083,84.0,120.0,41.0,1,1,37,862.515,0
1,37,2,1320,56.0,28.0,21.0,1,1,38,167.04,1
1,40,10,10800,102.0,13.0,46.0,2,1,36,183.03,0
0,40,3,6183,107.0,38.0,28.0,1,1,43,403.6,0
0,38,2,3205,31.0,12.0,18.0,1,1,31,177.44,0
1,39,2,3355,50.0,21.0,20.0,1,1,30,220.2,1
0,40,2,2633,53.0,46.0,35.0,1,1,40,182.15,1
0,40,2,498,11.0,12.0,6.0,1,1,43,68.36,1
0,40,2,2033,34.0,12.0,10.0,1,1,34,81.675,0
0,37,3,7150,106.0,26.0,26.0,1,1,41,147.84,0
1,40,2,993,16.0,21.0,8.0,1,1,43,77.725,1
0,40,3,703,13.0,16.0,6.0,1,1,33,34.74,0
0,35,5,16440,247.0,12.0,84.0,2,1,37,804.915,0
0,38,5,7330,125.0,283.0,37.0,2,1,35,1430.2,0
0,40,2,4083,91.0,14.0,32.0,1,1,44,222.96,0
0,39,2,2030,53.0,50.0,24.0,1,1,37,177.075,0
0,40,2,3145,62.0,187.0,27.0,1,1,40,985.815,0
0,31,3,1680,45.0,205.0,15.0,2,1,33,889.0,0
0,30,2,1933,48.0,42.0,72.0,1,1,31,92.715,0
0,31,2,1065,34.0,22.0,11.0,1,1,42,131.96,0
0,30,2,1190,19.0,33.0,7.0,1,1,34,112.725,0
0,29,2,1590,41.0,31.0,17.0,1,1,35,212.895,0
0,29,2,3590,70.0,20.0,27.0,1,1,42,226.4,0
0,22,2,2060,35.0,40.0,18.0,1,1,44,243.8,0
0,21,3,6758,150.0,97.0,46.0,2,1,38,747.36,0
0,19,2,9298,180.0,85.0,44.0,1,1,33,269.67,0
0,20,5,3218,54.0,43.0,23.0,2,1,40,302.88,0
0,13,3,4755,49.0,227.0,14.0,1,1,34,1100.16,0
1,13,3,1853,28.0,12.0,11.0,1,1,33,123.24,1
0,38,1,4615,74.0,7.0,17.0,1,1,33,215.56,0
0,39,0,563,8.0,9.0,4.0,1,2,30,58.84,0
0,37,1,2698,63.0,361.0,24.0,1,1,39,1554.44,0
0,38,1,4443,69.0,7.0,35.0,1,1,44,286.66,0
0,38,1,2638,61.0,7.0,33.0,1,1,40,152.955,0
0,38,1,4020,85.0,34.0,28.0,1,1,40,300.2,0
0,38,1,2605,42.0,287.0,18.0,1,1,33,1253.88,0
0,37,2,9360,124.0,146.0,43.0,1,1,38,963.36,0
0,38,1,14018,172.0,7.0,44.0,1,1,38,595.6,0
0,38,1,4760,86.0,7.0,25.0,1,1,38,221.84,0
0,38,1,6163,98.0,9.0,12.0,1,1,37,286.44,0
0,38,0,2483,57.0,10.0,17.0,1,2,36,141.6,0
0,38,3,15385,228.0,56.0,32.0,1,1,35,848.52,0
0,38,1,3340,30.0,485.0,8.0,1,1,34,2074.8,0
0,37,1,15730,185.0,152.0,30.0,1,1,44,1400.175,0
0,37,1,6745,89.0,188.0,26.0,1,1,30,1025.36,0
0,37,0,1120,17.0,7.0,11.0,1,2,40,82.665,0
0,38,0,955,17.0,15.0,8.0,1,2,31,98.88,0
0,37,0,305,6.0,7.0,2.0,1,2,33,45.495,1
0,37,1,7753,130.0,386.0,43.0,1,1,32,1859.32,0
0,37,1,11710,157.0,13.0,47.0,1,1,33,329.175,0
0,37,1,6963,78.0,110.0,37.0,1,1,44,811.845,0
1,33,0,1200,50.0,18.0,17.0,1,2,33,122.0,1
0,36,8,10680,96.0,7.0,42.0,1,1,30,172.14,0
0,36,1,6063,101.0,28.0,24.0,1,1,44,403.38,0
0,34,1,3085,25.0,7.0,14.0,1,1,44,152.4,0
0,35,0,3235,44.0,11.0,16.0,1,2,34,175.16,1
1,36,0,2513,47.0,36.0,31.0,1,2,37,246.4,1
0,36,0,305,6.0,7.0,2.0,1,2,42,40.44,1
0,36,1,1913,28.0,7.0,6.0,1,1,43,66.025,0
0,33,1,7030,100.0,16.0,22.0,1,1,36,130.95,0
0,36,0,873,10.0,11.0,4.0,1,2,30,49.575,1
0,36,1,305,6.0,7.0,2.0,1,1,43,15.165,0
0,31,3,16320,241.0,7.0,80.0,1,1,40,776.745,0
0,34,3,7210,119.0,273.0,33.0,2,1,32,1558.305,0
0,36,1,3963,85.0,7.0,28.0,1,1,37,189.92,0
0,35,0,1910,47.0,40.0,20.0,1,2,39,238.28,0
0,36,1,3025,56.0,177.0,23.0,1,1,35,935.145,0
0,27,1,1560,39.0,195.0,11.0,2,1,40,949.455,0
0,26,1,1813,42.0,32.0,68.0,1,1,36,126.375,0
0,27,0,945,28.0,12.0,7.0,1,2,32,86.92,0
0,26,0,1070,13.0,23.0,3.0,1,2,34,84.575,0
0,25,1,1470,35.0,21.0,13.0,1,1,38,162.225,0
0,25,1,3470,64.0,10.0,23.0,1,1,41,181.36,0
0,18,1,1940,29.0,30.0,14.0,1,1,38,223.605,0
0,17,1,6638,144.0,87.0,42.0,2,1,38,696.69,0
0,15,1,9178,174.0,75.0,40.0,1,1,32,252.78,0
0,16,3,3098,48.0,33.0,19.0,1,1,37,257.84,0
0,9,1,4635,43.0,217.0,10.0,1,1,31,1055.12,0
1,9,1,1733,22.0,7.0,7.0,1,1,33,98.2,1
0,44,2,4755,79.0,22.0,23.0,1,1,39,281.36,0
0,45,0,703,13.0,24.0,10.0,1,2,42,124.64,0
0,43,2,2838,68.0,376.0,30.0,1,1,42,1620.24,0
0,44,2,4583,74.0,18.0,41.0,1,1,44,355.135,0
0,44,2,2778,66.0,19.0,39.0,1,1,33,213.48,0
0,44,3,4160,90.0,49.0,34.0,1,1,30,366.0,0
0,44,2,2745,47.0,302.0,24.0,1,1,38,824.8,0
0,43,4,9500,129.0,161.0,49.0,1,1,33,1029.16,0
0,44,2,14158,177.0,17.0,50.0,1,1,30,641.4,0
0,44,3,4900,91.0,19.0,31.0,1,1,41,275.64,0
0,44,2,6303,103.0,24.0,18.0,1,1,39,352.24,0
1,44,0,2623,62.0,25.0,23.0,1,2,35,207.4,0
0,44,5,15525,233.0,71.0,38.0,1,1,40,914.32,0
0,44,3,3480,35.0,500.0,14.0,1,1,30,1337.875,0
0,43,2,15870,190.0,167.0,36.0,1,1,44,1474.2,0
0,43,3,6885,94.0,203.0,32.0,1,1,30,1091.16,0
0,43,0,1260,22.0,17.0,17.0,1,2,34,134.19,0
0,44,0,1095,22.0,30.0,14.0,1,2,40,164.68,0
0,43,0,385,8.0,17.0,6.0,1,2,44,94.185,1
0,43,2,7893,135.0,401.0,49.0,1,1,36,1925.12,0
0,43,3,11850,162.0,28.0,53.0,1,1,38,370.3,0
0,43,3,7103,83.0,125.0,43.0,1,1,32,885.87,0
1,39,0,1340,55.0,33.0,23.0,1,2,36,187.8,1
0,42,10,10820,101.0,18.0,48.0,1,1,44,190.815,0
0,42,3,6203,106.0,43.0,30.0,1,1,41,424.36,0
0,40,2,3225,30.0,17.0,20.0,1,1,43,198.2,0
1,41,0,3375,49.0,26.0,22.0,1,2,43,240.96,1
1,42,0,2653,52.0,51.0,37.0,1,2,40,195.125,1
0,42,0,518,10.0,17.0,8.0,1,2,38,89.12,1
0,42,2,2053,33.0,17.0,12.0,1,1,32,94.65,0
0,39,3,7170,105.0,31.0,28.0,1,1,39,155.625,0
1,42,0,1013,15.0,26.0,10.0,1,2,42,90.7,1
0,42,3,723,12.0,21.0,8.0,1,1,39,42.525,0
0,37,5,16460,246.0,17.0,86.0,1,1,44,828.27,0
0,40,5,7350,124.0,288.0,39.0,2,1,40,1450.96,0
0,42,2,4103,90.0,19.0,34.0,1,1,44,243.72,0
1,41,0,2050,52.0,55.0,26.0,1,2,38,190.05,0
0,42,2,3165,61.0,192.0,29.0,1,1,41,1009.17,0
0,33,3,1700,44.0,210.0,17.0,2,1,35,909.76,0
0,32,2,1953,47.0,47.0,74.0,1,1,41,100.5,0
0,33,0,1085,33.0,27.0,13.0,1,2,32,152.72,0
0,32,0,1210,18.0,38.0,9.0,1,2,36,125.7,0
0,31,2,1610,40.0,36.0,19.0,1,1,34,236.25,0
0,31,2,3610,69.0,25.0,29.0,1,1,37,247.16,0
0,24,2,2080,34.0,45.0,20.0,1,1,35,264.56,0
0,23,3,6778,149.0,102.0,48.0,2,1,42,770.715,0
0,21,2,9318,179.0,90.0,46.0,1,1,30,277.455,0
0,22,5,3238,53.0,48.0,25.0,2,1,41,323.64,0
0,15,3,4775,48.0,232.0,16.0,1,1,42,1120.92,0
1,15,3,1873,27.0,17.0,13.0,1,1,30,144.0,1
0,36,1,4595,75.0,7.0,15.0,1,1,34,214.8,0
0,37,0,305,6.0,7.0,2.0,1,2,37,40.44,0
0,35,1,2678,64.0,356.0,22.0,1,1,40,1533.68,0
0,36,1,4423,70.0,7.0,33.0,1,1,34,233.685,0
0,36,1,2618,62.0,7.0,31.0,1,1,41,152.1,0
0,36,1,4000,86.0,29.0,26.0,1,1,37,279.44,0
0,36,1,2585,43.0,282.0,16.0,1,1,41,1233.12,0
0,35,2,9340,125.0,141.0,41.0,1,1,43,942.6,0
0,36,1,13998,173.0,7.0,42.0,1,1,31,594.84,0
0,36,1,4740,87.0,7.0,23.0,1,1,36,221.08,0
0,36,1,6143,99.0,7.0,10.0,1,1,38,277.68,0
0,36,0,2463,58.0,7.0,15.0,1,2,34,128.84,0
0,36,3,15365,229.0,51.0,30.0,1,1,40,827.76,0
0,36,1,3320,31.0,480.0,6.0,1,1,43,2054.04,0
0,35,1,15710,186.0,147.0,28.0,1,1,34,1376.82,0
0,35,1,6725,90.0,183.0,24.0,1,1,44,1004.6,0
0,35,0,1100,18.0,7.0,9.0,1,2,43,81.81,0
0,36,0,935,18.0,10.0,6.0,1,2,41,78.12,0
0,35,0,305,6.0,7.0,2.0,1,2,36,45.495,1
0,35,1,7733,131.0,381.0,41.0,1,1,44,1838.56,0
0,35,1,11690,158.0,8.0,45.0,1,1,34,316.2,0
0,35,1,6943,79.0,105.0,35.0,1,1,30,788.49,0
1,31,0,1180,51.0,13.0,15.0,1,2,32,101.24,1
0,34,8,10660,97.0,7.0,40.0,1,1,36,171.855,0
0,34,1,6043,102.0,23.0,22.0,1,1,36,380.025,0
0,32,1,3065,26.0,7.0,12.0,1,1,34,151.64,0
1,33,0,3215,45.0,7.0,14.0,1,2,34,158.4,1
1,34,0,2493,48.0,31.0,29.0,1,2,36,225.64,1
0,34,0,305,6.0,7.0,2.0,1,2,44,40.44,1
0,34,1,1893,29.0,7.0,4.0,1,1,34,65.55,0
0,31,1,7010,101.0,11.0,20.0,1,1,38,123.165,0
0,34,0,305,6.0,7.0,2.0,1,2,31,25.275,1
0,34,1,305,6.0,7.0,2.0,1,1,36,15.165,0
0,29,3,16300,242.0,7.0,78.0,1,1,36,775.89,0
0,32,3,7190,120.0,268.0,31.0,2,1,30,1364.4,0
0,34,1,3943,86.0,7.0,26.0,1,1,39,189.16,0
0,33,0,1890,48.0,35.0,18.0,1,2,39,217.52,0
0,34,1,3005,57.0,172.0,21.0,1,1,30,911.79,0
0,25,1,1540,40.0,190.0,9.0,2,1,35,823.2,0
0,24,1,1793,43.0,27.0,66.0,1,1,37,113.4,0
0,25,0,925,29.0,7.0,5.0,1,2,42,66.16,0
0,24,0,305,6.0,18.0,2.0,1,2,32,52.775,0
0,23,1,1450,36.0,16.0,11.0,1,1,31,138.87,0
0,23,1,3450,65.0,7.0,21.0,1,1,34,168.6,0
0,16,1,1920,30.0,25.0,12.0,1,1,36,200.25,0
0,15,1,6618,145.0,82.0,40.0,2,1,36,673.335,0
0,13,1,9158,175.0,70.0,38.0,1,1,32,244.995,0
0,14,3,3078,49.0,28.0,17.0,1,1,32,237.08,0
0,7,1,4615,44.0,212.0,8.0,1,1,31,1034.36,0
1,7,1,1713,23.0,7.0,5.0,1,1,37,97.44,1
0,46,2,4935,87.0,27.0,25.0,1,1,41,308.88,0
0,47,0,883,21.0,29.0,12.0,1,2,40,152.16,0
0,45,2,3018,76.0,381.0,32.0,1,1,38,1647.76,0
0,46,2,4763,82.0,23.0,43.0,1,1,38,392.975,0
0,46,2,2958,74.0,24.0,41.0,1,1,41,244.44,0
0,46,3,4340,98.0,54.0,36.0,1,1,39,393.52,0
0,46,2,2925,55.0,307.0,26.0,1,1,39,842.0,0
0,45,4,9680,137.0,166.0,51.0,1,1,40,1056.68,0
0,46,2,14338,185.0,22.0,52.0,1,1,34,668.92,0
0,46,3,5080,99.0,24.0,33.0,1,1,35,189.475,0
0,46,2,6483,111.0,29.0,20.0,1,1,37,379.76,0
0,46,0,2803,70.0,30.0,25.0,1,2,44,146.825,0
0,46,5,15705,241.0,76.0,40.0,1,1,32,941.84,0
0,46,3,3660,43.0,505.0,16.0,1,1,40,1355.075,0
0,45,2,16050,198.0,172.0,38.0,1,1,34,1505.16,0
0,45,3,7065,102.0,208.0,34.0,1,1,35,699.175,0
0,45,0,1440,30.0,22.0,19.0,1,2,34,146.8,0
0,46,0,1275,30.0,35.0,16.0,1,2,44,192.2,0
0,45,0,565,16.0,22.0,8.0,1,2,30,111.24,1
0,45,2,8073,143.0,406.0,51.0,1,1,41,1952.64,0
0,45,3,12030,170.0,33.0,55.0,1,1,32,387.5,0
0,45,3,7283,91.0,130.0,45.0,1,1,32,916.83,0
1,41,0,1520,63.0,38.0,25.0,1,2,41,215.32,1
0,44,10,11000,109.0,23.0,50.0,1,1,39,201.135,0
0,44,3,6383,114.0,48.0,32.0,1,1,36,451.88,0
0,42,2,3405,38.0,22.0,22.0,1,1,38,141.075,0
1,43,0,3555,57.0,31.0,24.0,1,2,41,268.48,1
1,44,0,2833,60.0,56.0,39.0,1,2,30,212.325,1
0,44,0,698,18.0,22.0,10.0,1,2,37,116.64,1
0,44,2,2233,41.0,22.0,14.0,1,1,39,111.85,0
0,41,3,7350,113.0,36.0,30.0,1,1,33,165.945,0
1,44,0,1193,23.0,31.0,12.0,1,2,37,107.9,1
0,44,3,903,20.0,26.0,10.0,1,1,30,52.845,0
0,39,5,16640,254.0,22.0,88.0,2,1,31,859.23,0
1,42,5,7530,132.0,293.0,41.0,2,1,40,1478.48,0
0,44,2,4283,98.0,24.0,36.0,1,1,42,271.24,0
0,43,0,2230,60.0,60.0,28.0,1,2,30,207.25,0
0,44,2,3345,69.0,197.0,31.0,1,1,40,1040.13,0
0,35,3,1880,52.0,215.0,19.0,2,1,32,937.28,0
0,34,2,2133,55.0,52.0,76.0,1,1,31,110.82,0
0,35,0,1265,41.0,32.0,15.0,1,2,44,180.24,0
0,34,0,1390,26.0,43.0,11.0,1,2,32,142.9,0
0,33,2,1790,48.0,41.0,21.0,1,1,30,267.21,0
0,33,2,3790,77.0,30.0,31.0,1,1,32,171.675,0
0,26,2,2260,42.0,50.0,22.0,1,1,37,292.08,0
0,25,3,6958,157.0,107.0,50.0,2,1,30,801.675,0
0,23,2,9498,187.0,95.0,48.0,1,1,30,287.775,0
0,24,5,3418,61.0,53.0,27.0,2,1,32,219.475,0
0,17,3,4955,56.0,237.0,18.0,1,1,30,1148.44,0
0,17,3,2053,35.0,22.0,15.0,1,1,36,171.52,1
0,34,1,4415,67.0,7.0,13.0,1,1,41,207.28,0
0,35,0,305,6.0,7.0,2.0,1,2,42,45.495,0
0,33,1,2498,56.0,351.0,20.0,1,1,31,1506.16,0
0,34,1,4243,62.0,7.0,31.0,1,1,40,225.225,0
0,34,1,2438,54.0,7.0,29.0,1,1,41,175.56,0
0,34,1,3820,78.0,24.0,24.0,1,1,41,251.92,0
0,34,1,2405,35.0,277.0,14.0,1,1,32,1205.6,0
0,33,2,9160,117.0,136.0,39.0,1,1,43,915.08,0
0,34,1,13818,165.0,7.0,40.0,1,1,38,587.32,0
0,34,1,4560,79.0,7.0,21.0,1,1,38,213.56,0
0,34,1,5963,91.0,7.0,8.0,1,1,32,270.16,0
0,34,0,2283,50.0,7.0,13.0,1,2,30,121.32,0
0,34,3,15185,221.0,46.0,28.0,1,1,34,800.24,0
0,34,1,3140,23.0,475.0,4.0,1,1,44,2026.52,0
0,33,1,15530,178.0,142.0,26.0,1,1,37,1345.86,0
0,33,1,6545,82.0,178.0,22.0,1,1,37,977.08,0
0,33,0,920,10.0,7.0,7.0,1,2,34,73.35,0
0,34,0,755,10.0,7.0,4.0,1,2,41,58.6,0
0,33,0,305,6.0,7.0,2.0,1,2,42,45.495,1
0,33,1,7553,123.0,376.0,39.0,1,1,44,2037.42,0
0,33,1,11510,150.0,7.0,43.0,1,1,38,309.0,0
0,33,1,6763,71.0,100.0,33.0,1,1,43,757.53,0
0,29,0,1000,43.0,8.0,13.0,1,2,35,82.935,1
0,32,8,10480,89.0,7.0,38.0,1,1,33,169.035,0
0,32,1,5863,94.0,18.0,20.0,1,1,32,349.065,1
0,30,1,2885,18.0,7.0,10.0,1,1,36,144.12,0
0,31,0,3035,37.0,7.0,12.0,1,2,38,150.88,1
1,32,0,2313,40.0,26.0,27.0,1,2,41,198.12,1
0,32,0,305,6.0,7.0,2.0,1,2,30,40.44,1
0,32,1,305,6.0,7.0,2.0,1,1,39,40.44,0
0,29,1,6830,93.0,7.0,18.0,1,1,37,114.345,0
0,32,0,305,6.0,7.0,2.0,1,2,30,25.275,1
0,32,1,305,6.0,7.0,2.0,1,1,40,15.165,1
0,27,3,16120,234.0,7.0,76.0,1,1,33,767.43,0
0,30,3,7010,112.0,263.0,29.0,2,1,30,1503.99,0
0,32,1,3763,78.0,7.0,24.0,1,1,39,204.345,0
0,31,0,1710,40.0,30.0,16.0,1,2,35,190.0,0
0,32,1,2825,49.0,167.0,19.0,1,1,34,880.83,0
0,23,1,1360,32.0,185.0,7.0,2,1,40,895.14,0
0,22,1,1613,35.0,22.0,64.0,1,1,32,96.2,0
0,23,0,745,21.0,7.0,3.0,1,2,44,65.97,0
0,22,0,305,6.0,13.0,2.0,1,2,42,40.275,0
0,21,1,1270,28.0,11.0,9.0,1,1,36,107.91,0
0,21,1,3270,57.0,7.0,19.0,1,1,35,161.08,0
0,14,1,1740,22.0,20.0,10.0,1,1,44,169.29,0
0,13,1,6438,137.0,77.0,38.0,2,1,44,642.375,0
0,11,1,8978,167.0,65.0,36.0,1,1,34,391.125,0
0,12,3,2898,41.0,23.0,15.0,1,1,31,209.56,0
0,5,1,4435,36.0,207.0,6.0,1,1,43,1006.84,0
1,5,0,1533,15.0,7.0,3.0,1,1,37,89.92,1
0,43,1,4855,85.0,23.0,24.0,1,1,41,289.6,0
0,44,0,803,19.0,25.0,11.0,1,2,40,132.88,0
0,42,1,2938,74.0,377.0,31.0,1,1,40,1628.48,0
0,43,1,4683,80.0,19.0,42.0,1,1,32,366.465,0
0,43,1,2878,72.0,20.0,40.0,1,1,32,222.75,0
0,43,2,4260,96.0,50.0,35.0,1,1,30,374.24,0
0,43,1,2845,53.0,303.0,25.0,1,1,38,1327.92,0
0,42,3,9600,135.0,162.0,50.0,1,1,42,1037.4,0
0,43,1,14258,183.0,18.0,51.0,1,1,39,649.64,0
0,43,2,5000,97.0,20.0,32.0,1,1,40,283.88,0
0,43,1,6403,109.0,25.0,19.0,1,1,33,360.48,0
1,43,0,2723,68.0,26.0,24.0,1,2,43,215.64,0
0,43,4,15625,239.0,72.0,39.0,1,1,35,922.56,0
0,43,2,3580,41.0,501.0,15.0,1,1,37,2148.84,0
0,42,1,15970,196.0,168.0,37.0,1,1,34,1483.47,0
0,42,2,6985,100.0,204.0,33.0,1,1,35,1099.4,0
0,42,0,1360,28.0,18.0,18.0,1,2,44,143.46,0
0,43,0,1195,28.0,31.0,15.0,1,2,42,172.92,0
0,42,0,485,14.0,18.0,7.0,1,2,32,103.455,1
0,42,1,7993,141.0,402.0,50.0,1,1,34,1933.36,0
0,42,2,11950,168.0,29.0,54.0,1,1,34,375.45,0
0,42,2,7203,89.0,126.0,44.0,1,1,30,895.14,0
0,38,0,1440,61.0,34.0,24.0,1,2,34,196.04,1
0,41,9,10920,107.0,19.0,49.0,2,1,36,193.905,0
0,41,2,6303,112.0,44.0,31.0,1,1,44,486.675,0
0,39,1,3325,36.0,18.0,21.0,1,1,43,206.44,0
1,40,0,3475,55.0,27.0,23.0,1,2,44,249.2,1
1,41,0,2753,58.0,52.0,38.0,1,2,44,200.275,1
1,41,0,618,16.0,18.0,9.0,1,2,39,97.36,1
0,41,1,2153,39.0,18.0,13.0,1,1,42,99.8,0
0,38,2,7270,111.0,32.0,29.0,1,1,37,158.715,0
0,41,0,1113,21.0,27.0,11.0,1,2,35,95.85,1
0,41,2,823,18.0,22.0,9.0,1,1,42,45.615,0
1,36,4,16560,252.0,18.0,87.0,2,1,42,837.54,0
0,39,4,7450,130.0,289.0,40.0,2,1,40,1459.2,0
0,41,1,4203,96.0,20.0,35.0,1,1,33,251.96,0
0,40,0,2150,58.0,56.0,27.0,1,2,42,312.32,0
0,41,1,3265,67.0,193.0,30.0,1,1,38,1018.44,0
0,32,2,1800,50.0,211.0,18.0,2,1,39,918.0,0
0,31,1,2053,53.0,48.0,75.0,1,1,36,103.59,0
0,32,0,1185,39.0,28.0,14.0,1,2,36,160.96,0
0,31,0,1310,24.0,39.0,10.0,1,2,33,130.85,0
0,30,1,1710,46.0,37.0,20.0,1,1,43,245.52,0
0,30,1,3710,75.0,26.0,30.0,1,1,38,255.4,0
0,23,1,2180,40.0,46.0,21.0,1,1,41,272.8,0
0,22,2,6878,155.0,103.0,49.0,2,1,34,779.985,0
0,20,1,9418,185.0,91.0,47.0,1,1,34,280.545,0
0,21,4,3338,59.0,49.0,26.0,1,1,43,331.88,0
0,14,2,4875,54.0,233.0,17.0,1,1,34,1129.16,0
0,14,2,1973,33.0,18.0,14.0,1,1,37,152.24,1
0,37,1,4495,69.0,7.0,14.0,1,1,33,210.56,0
0,38,0,305,6.0,7.0,2.0,1,2,44,40.44,0
0,36,1,2578,58.0,355.0,21.0,1,1,36,1525.44,0
0,37,1,4323,64.0,7.0,32.0,1,1,34,279.785,0
0,37,1,2518,56.0,7.0,30.0,1,1,43,147.33,0
0,37,2,3900,80.0,28.0,25.0,1,1,41,271.2,0
0,37,1,2485,37.0,281.0,15.0,1,1,42,1224.88,0
0,36,3,9240,119.0,140.0,40.0,1,1,34,934.36,0
0,37,1,13898,167.0,7.0,41.0,1,1,37,590.6,0
0,37,2,4640,81.0,7.0,22.0,1,1,33,216.84,0
0,37,1,6043,93.0,7.0,9.0,1,1,35,273.44,0
0,37,0,2363,52.0,7.0,14.0,1,2,40,124.6,0
0,37,4,15265,223.0,50.0,29.0,2,1,40,819.52,0
0,37,2,3220,25.0,479.0,5.0,1,1,37,2045.8,0
0,36,1,15610,180.0,146.0,27.0,1,1,37,1367.55,0
0,36,2,6625,84.0,182.0,23.0,1,1,31,996.36,0
0,36,0,1000,12.0,7.0,8.0,1,2,36,77.04,0
0,37,0,835,12.0,9.0,5.0,1,2,34,69.88,0
0,36,0,305,6.0,7.0,2.0,1,2,34,45.495,1
0,36,1,7633,125.0,380.0,40.0,1,1,43,1830.32,0
0,36,2,11590,152.0,7.0,44.0,1,1,31,311.05,0
0,36,2,6843,73.0,104.0,34.0,1,1,42,779.22,0
1,32,0,1080,45.0,12.0,14.0,1,2,41,93.0,1
0,35,9,10560,91.0,7.0,39.0,1,1,30,170.265,0
0,35,2,5943,96.0,22.0,21.0,1,1,37,370.755,1
0,33,1,2965,20.0,7.0,11.0,1,1,34,147.4,0
1,34,0,3115,39.0,7.0,13.0,1,2,33,154.16,1
0,35,0,2393,42.0,30.0,28.0,1,2,31,135.875,1
1,35,0,305,6.0,7.0,2.0,1,2,42,40.44,1
